54.747506 -35.358253 23.19 0.100 22.24 0.016 21.58 0.020 21.28 0.039 20.26 0.115 19.45 0.279  22.3
54.675318 -35.438516 24.01 0.209 22.25 0.020 21.56 0.013 21.17 0.019 19.66 0.074 18.94 0.174  18.6
54.373556 -35.470143 23.24 0.104 22.25 0.023 21.78 0.022 21.47 0.024 20.41 0.129 19.62 0.325  42.8
54.659335 -35.411979 23.54 0.137 22.25 0.020 21.62 0.013 21.42 0.023 20.22 0.111 19.21 0.222  38.4
54.405510 -35.286993 23.27 0.107 22.25 0.014 21.57 0.026 21.46 0.024 20.12 0.104 19.46 0.281  73.1
54.439661 -35.444878 23.99 0.206 22.25 0.023 21.49 0.020 21.15 0.018 19.76 0.080 18.92 0.171  25.2
54.439661 -35.444878 23.99 0.206 22.25 0.023 21.49 0.020 21.15 0.018 19.76 0.080 18.92 0.171  25.2
54.166234 -35.514029 23.34 0.114 22.25 0.040 21.47 0.026 21.22 0.025 19.94 0.091 19.30 0.242  40.0
54.631538 -35.495411 23.41 0.121 22.26 0.020 21.78 0.015 21.38 0.022 20.15 0.105 19.26 0.233  30.7
54.364761 -35.090908 23.32 0.113 22.26 0.013 21.60 0.080 21.34 0.027 19.91 0.109 19.67 0.339  15.9
54.840254 -35.529570 23.70 0.157 22.26 0.016 21.68 0.020 21.37 0.036 20.47 0.134 20.50 0.735  30.5
54.839725 -35.392130 23.89 0.188 22.27 0.016 21.66 0.020 21.15 0.038 20.01 0.095 18.82 0.157  31.3
54.618019 -35.570145 23.66 0.152 22.27 0.020 21.66 0.014 21.33 0.021 20.25 0.114 19.55 0.307  43.3
54.527671 -35.403978 23.71 0.159 22.27 0.020 21.67 0.014 21.49 0.024 20.73 0.164 20.24 0.575  47.4
54.979076 -35.130301 24.28 0.271 22.27 0.032 21.65 0.089 21.16 0.044 19.25 0.123 18.40 0.106  87.5
54.504298 -35.506969 23.67 0.153 22.28 0.020 21.61 0.013 21.34 0.022 20.10 0.102 19.23 0.227  41.7
54.768132 -35.463435 23.38 0.117 22.28 0.016 21.77 0.021 21.50 0.038 20.18 0.107 19.48 0.287  29.5
54.004404 -35.439495 23.20 0.102 22.28 0.020 21.67 0.024 21.35 0.029 19.87 0.087 19.25 0.344 116.0
54.796975 -35.517520 23.80 0.172 22.29 0.016 21.70 0.021 21.31 0.036 20.11 0.102 19.27 0.235  26.1
54.200882 -35.602233 23.67 0.155 22.29 0.041 21.66 0.037 21.32 0.026 20.03 0.098 19.56 0.307  27.6
54.677305 -35.436838 23.77 0.169 22.29 0.020 21.51 0.012 21.14 0.018 19.48 0.065 18.87 0.163  27.9
54.600230 -35.482463 23.20 0.100 22.30 0.020 21.83 0.016 21.52 0.025 20.18 0.108 19.79 0.380  37.7
54.306282 -35.204323 23.28 0.108 22.30 0.014 21.69 0.026 21.54 0.025 20.17 0.108 19.56 0.308  33.8
55.036039 -35.158133 23.47 0.130 22.30 0.033 21.80 0.089 21.46 0.047 19.09 0.120 19.51 0.294  41.7
54.620266 -35.416770 23.56 0.139 22.30 0.020 21.42 0.012 21.15 0.018 19.87 0.085 18.89 0.166  45.6
55.102947 -35.587089 23.42 0.121 22.31 0.024 21.79 0.014 21.36 0.026 20.38 0.123 19.82 0.391  31.1
54.139827 -35.534864 23.35 0.115 22.31 0.040 21.57 0.027 21.52 0.030 20.16 0.108 19.22 0.224  34.6
54.251927 -35.314348 23.64 0.149 22.31 0.031 21.69 0.038 21.50 0.031 20.25 0.115 19.42 0.270  34.3
54.650487 -35.536631 22.84 0.073 22.31 0.020 21.27 0.011 21.01 0.016 19.24 0.056 17.94 0.069  91.7
54.565391 -35.433433 23.90 0.190 22.31 0.020 21.46 0.012 21.12 0.018 19.45 0.064 18.43 0.108  30.3
54.656039 -35.385754 24.44 0.310 22.31 0.013 21.56 0.019 21.07 0.016 19.73 0.078 18.48 0.114  23.8
54.565082 -35.520081 23.92 0.192 22.32 0.020 21.43 0.012 21.17 0.019 19.43 0.063 18.46 0.112  40.9
54.672393 -35.481478 23.68 0.155 22.32 0.020 21.74 0.015 21.43 0.023 19.99 0.093 19.32 0.248  37.6
54.625763 -35.418812 24.17 0.243 22.33 0.020 21.40 0.011 21.05 0.017 19.27 0.057 18.53 0.119  29.7
54.809261 -35.496403 24.28 0.266 22.33 0.017 21.59 0.020 21.15 0.034 19.62 0.072 18.64 0.132  26.7
54.674158 -35.384715 24.71 0.398 22.33 0.013 21.58 0.019 21.07 0.016 19.47 0.065 18.64 0.132  68.8
54.799307 -35.256350 23.28 0.108 22.33 0.016 21.77 0.021 21.53 0.042 20.27 0.116 19.69 0.347  39.0
54.330348 -35.587505 23.58 0.142 22.33 0.024 21.70 0.022 21.43 0.023 20.02 0.097 19.45 0.278  38.3
54.571929 -35.508864 23.98 0.202 22.33 0.021 21.51 0.012 21.26 0.020 19.97 0.092 19.56 0.306  59.9
54.545833 -35.393924 24.03 0.214 22.33 0.013 21.52 0.019 21.18 0.018 19.56 0.069 18.76 0.147  18.0
54.653034 -35.459344 24.06 0.218 22.33 0.021 21.61 0.013 21.27 0.020 19.99 0.094 19.17 0.214  38.8
54.550229 -35.219176 23.70 0.158 22.33 0.013 21.75 0.020 21.54 0.025 20.51 0.138 19.87 0.408  43.6
54.970799 -35.536744 23.78 0.169 22.33 0.047 21.73 0.014 21.41 0.036 20.25 0.113 19.45 0.279  28.2
54.293108 -35.212930 23.34 0.114 22.34 0.031 21.72 0.039 21.63 0.034 20.20 0.111 19.58 0.311  29.8
54.999687 -35.442107 24.48 0.318 22.34 0.047 21.80 0.015 21.45 0.037 20.07 0.099 19.72 0.358  18.1
54.148808 -35.235840 23.49 0.130 22.35 0.031 21.51 0.038 21.14 0.027 19.91 0.090 19.05 0.192  40.2
55.040495 -35.603024 23.77 0.167 22.35 0.048 21.76 0.015 21.38 0.044 20.38 0.124 19.32 0.247  38.1
55.560420 -35.383330 23.72 0.117 22.35 0.017 21.83 0.020 21.47 0.036 20.52 0.140 20.66 1.563  17.3
54.326231 -35.212386 23.16 0.097 22.35 0.015 21.81 0.027 21.69 0.029 20.35 0.123 19.24 0.229  20.9
54.527053 -35.517100 23.55 0.137 22.35 0.021 21.66 0.014 21.37 0.022 19.88 0.086 19.38 0.262  40.5
54.742844 -35.503631 23.94 0.197 22.35 0.017 21.67 0.020 21.23 0.035 20.12 0.103 18.85 0.160  28.6
54.542522 -35.532911 24.09 0.224 22.36 0.021 21.44 0.012 21.15 0.018 19.55 0.069 18.44 0.109  23.1
54.606931 -35.318257 23.84 0.180 22.36 0.014 21.68 0.020 21.40 0.022 19.83 0.083 19.02 0.188  28.1
54.719392 -35.342244 24.09 0.225 22.36 0.017 21.55 0.019 21.17 0.038 19.78 0.081 18.73 0.144  14.8
54.577652 -35.601601 24.04 0.216 22.37 0.033 21.47 0.017 21.17 0.023 19.90 0.088 18.96 0.177  43.5
54.055984 -34.943784 23.69 0.159 22.37 0.015 21.90 0.050 21.66 0.026 20.15 0.126 19.11 0.203  19.5
54.577200 -35.367580 25.01 0.526 22.38 0.014 21.52 0.019 21.16 0.018 19.56 0.069 18.84 0.158  32.3
54.673286 -35.527029 23.50 0.131 22.38 0.021 21.82 0.016 21.52 0.025 20.54 0.142 19.29 0.239  34.7
54.582540 -35.462443 23.64 0.150 22.38 0.021 21.70 0.014 21.57 0.026 20.37 0.124 19.25 0.231  37.4
55.577958 -35.377822 23.72 0.117 22.38 0.017 21.70 0.019 21.43 0.035 20.16 0.107 19.38 0.480  17.2
54.793689 -35.524305 23.75 0.165 22.38 0.017 21.74 0.021 21.36 0.036 20.09 0.101 19.14 0.208  24.1
54.574142 -35.594566 23.55 0.138 22.38 0.021 21.54 0.013 21.21 0.019 19.74 0.078 19.09 0.201  33.3
54.242556 -35.533716 23.86 0.182 22.39 0.040 21.58 0.027 21.22 0.025 19.60 0.072 18.88 0.164  29.5
54.404887 -35.531092 23.54 0.136 22.39 0.024 21.80 0.022 21.57 0.026 20.46 0.134 20.17 0.537  41.5
54.404887 -35.531092 23.54 0.136 22.39 0.024 21.80 0.022 21.57 0.026 20.46 0.134 20.17 0.537  41.5
54.566005 -35.449275 23.60 0.145 22.39 0.021 21.58 0.013 21.31 0.021 19.74 0.078 19.24 0.230  42.8
54.654089 -35.361555 23.63 0.148 22.39 0.014 21.84 0.021 21.50 0.024 20.16 0.107 19.61 0.322  29.5
54.557844 -35.569049 23.77 0.167 22.39 0.021 21.66 0.014 21.49 0.024 20.10 0.101 19.58 0.313  47.0
54.499816 -35.441197 23.55 0.137 22.40 0.024 21.80 0.022 21.57 0.026 20.33 0.122 19.99 0.458  54.2
54.602703 -35.439583 23.94 0.196 22.40 0.021 21.67 0.014 21.36 0.022 19.96 0.092 19.39 0.263  35.1
54.221616 -35.504081 23.95 0.197 22.40 0.040 21.65 0.027 21.22 0.025 20.04 0.098 19.19 0.218  15.3
54.688933 -35.623323 24.20 0.250 22.40 0.033 21.56 0.017 21.02 0.021 19.50 0.066 18.34 0.100  32.0
54.916684 -35.312979 23.58 0.141 22.40 0.038 21.70 0.013 21.26 0.033 19.91 0.089 19.29 0.240  25.3
54.517884 -35.483599 23.74 0.163 22.40 0.021 21.71 0.014 21.30 0.021 20.01 0.095 19.00 0.185  36.7
54.630876 -35.501661 23.63 0.148 22.40 0.021 21.83 0.016 21.48 0.024 20.47 0.135 19.54 0.303  27.8
54.462558 -35.576492 23.78 0.170 22.42 0.025 21.89 0.023 21.59 0.026 20.60 0.149 20.44 0.693  27.5
54.657103 -35.433752 24.01 0.209 22.42 0.021 21.70 0.014 21.37 0.022 19.74 0.078 19.17 0.215  28.7
54.862042 -35.597701 23.67 0.154 22.42 0.017 21.73 0.021 21.46 0.038 20.01 0.095 19.60 0.319  33.7
54.695839 -35.347361 23.85 0.182 22.43 0.015 21.85 0.021 21.59 0.026 20.63 0.152 19.88 0.415  45.7
54.683188 -35.505499 23.61 0.146 22.43 0.021 21.89 0.016 21.57 0.026 20.42 0.129 19.82 0.392  45.7
54.510241 -35.688499 23.59 0.143 22.43 0.034 21.80 0.019 21.52 0.029 20.52 0.140 19.49 0.287  23.1
54.675836 -35.431949 23.81 0.174 22.44 0.021 21.78 0.015 21.41 0.023 20.44 0.132 19.76 0.372  38.4
54.320412 -35.505905 23.42 0.123 22.44 0.025 21.81 0.022 21.59 0.026 20.41 0.129 19.55 0.304  37.3
54.664180 -35.612379 23.85 0.182 22.45 0.034 21.82 0.019 21.40 0.027 20.05 0.098 19.53 0.298  38.3
55.055095 -35.807063 24.90 0.464 22.45 0.021 21.77 0.016 21.37 0.036 20.05 0.097 19.13 0.207  23.3
54.569411 -35.475101 24.15 0.238 22.45 0.021 21.64 0.014 21.29 0.021 19.76 0.079 19.50 0.292  46.3
54.770182 -35.501365 24.05 0.216 22.45 0.018 21.88 0.022 21.43 0.037 20.10 0.101 19.54 0.302  35.4
54.662105 -35.525664 23.46 0.126 22.45 0.022 21.92 0.017 21.55 0.026 20.22 0.110 19.66 0.339  51.5
54.550274 -35.426928 23.87 0.184 22.46 0.022 21.66 0.014 21.37 0.022 20.16 0.106 19.39 0.264  36.5
54.550274 -35.426928 23.87 0.184 22.46 0.022 21.66 0.014 21.37 0.022 20.16 0.106 19.39 0.264  36.5
54.636908 -35.506298 23.98 0.204 22.47 0.022 21.89 0.016 21.64 0.028 20.50 0.137 20.54 0.759  33.5
54.702575 -35.503550 23.99 0.204 22.47 0.018 21.85 0.022 21.43 0.037 20.05 0.098 19.31 0.245  23.7
54.595267 -35.406481 23.83 0.178 22.47 0.022 21.82 0.016 21.66 0.028 20.40 0.128 19.96 0.445  34.8
54.842003 -35.216557 23.75 0.165 22.48 0.018 21.91 0.022 21.62 0.044 20.76 0.169 19.81 0.388  35.4
54.688532 -35.825224 23.63 0.148 22.48 0.035 21.98 0.035 21.69 0.038 20.32 0.120 19.44 0.275  27.0
54.710102 -35.482615 23.51 0.132 22.48 0.018 22.03 0.024 21.65 0.041 20.25 0.114 19.99 0.458  34.8
54.606330 -35.379064 22.61 0.059 22.49 0.015 22.08 0.024 21.72 0.029 19.85 0.085 18.74 0.144  32.6
54.200994 -34.967683 23.75 0.135 22.49 0.015 21.92 0.050 21.49 0.030 20.24 0.138 19.26 0.514  31.3
54.696123 -35.315116 23.57 0.141 22.49 0.015 21.94 0.022 21.74 0.030 20.59 0.147 19.44 0.276  46.7
54.483210 -35.548294 24.71 0.395 22.50 0.025 21.52 0.021 21.08 0.017 19.21 0.056 18.27 0.093  50.7
54.483210 -35.548294 24.71 0.395 22.50 0.025 21.52 0.021 21.08 0.017 19.21 0.056 18.27 0.093  50.7
55.143116 -35.370021 23.73 0.125 22.50 0.025 21.88 0.017 21.57 0.030 20.56 0.142 19.41 0.266  11.1
54.576684 -35.526069 24.09 0.226 22.50 0.022 21.81 0.015 21.68 0.029 20.54 0.142 19.83 0.396  34.8
55.170312 -35.208451 22.69 0.066 22.51 0.025 22.34 0.023 21.94 0.041 21.05 0.209 18.82 0.155  28.8
54.399765 -35.517395 23.72 0.161 22.52 0.025 21.73 0.022 21.34 0.021 19.92 0.090 18.56 0.123  33.9
54.660269 -35.397346 23.62 0.147 22.52 0.016 21.77 0.020 21.32 0.021 19.46 0.065 18.06 0.077  47.6
55.022102 -35.365856 24.24 0.259 22.53 0.039 21.92 0.016 21.57 0.038 20.30 0.118 19.68 0.345  21.5
54.863723 -35.267314 23.96 0.200 22.53 0.019 21.92 0.022 21.59 0.043 20.21 0.111 19.53 0.299  34.9
54.599832 -35.493752 23.80 0.173 22.53 0.022 21.81 0.015 21.46 0.024 20.04 0.097 19.34 0.251  35.8
54.710806 -35.408077 23.88 0.186 22.53 0.019 21.86 0.022 21.56 0.039 20.25 0.113 19.47 0.283  40.8
54.687307 -35.503652 24.37 0.289 22.53 0.022 21.85 0.016 21.38 0.022 19.96 0.091 19.07 0.196  32.4
55.063103 -35.682210 24.31 0.273 22.54 0.049 21.87 0.016 21.48 0.046 20.41 0.127 19.36 0.257  16.8
54.601081 -35.425642 23.36 0.116 22.55 0.023 21.91 0.017 21.66 0.028 20.38 0.125 20.50 0.731  53.2
54.718002 -35.524873 23.96 0.199 22.56 0.019 21.98 0.023 21.77 0.043 20.35 0.123 19.64 0.331  40.0
54.827992 -35.881816 24.02 0.149 22.56 0.029 22.05 0.029 21.63 0.044 20.40 0.127 19.89 0.416  31.5
54.558793 -35.437770 23.18 0.098 22.57 0.023 21.41 0.012 21.09 0.017 19.65 0.074 18.16 0.084  78.3
54.491929 -35.533360 23.94 0.197 22.58 0.026 21.96 0.024 21.65 0.028 20.17 0.108 19.81 0.389  54.0
54.596700 -35.424851 24.22 0.254 22.59 0.023 21.61 0.013 21.28 0.020 19.40 0.062 18.48 0.113  55.0
54.562110 -35.439327 23.87 0.184 22.60 0.023 21.82 0.016 21.64 0.028 20.25 0.113 19.58 0.314  46.0
54.536557 -35.487111 23.94 0.196 22.60 0.023 21.91 0.017 21.52 0.025 19.85 0.084 18.88 0.165  33.2
54.894523 -35.374311 23.55 0.138 22.61 0.019 22.02 0.023 21.67 0.045 20.55 0.143 20.02 0.471  34.8
54.777008 -35.509605 23.78 0.169 22.61 0.020 22.03 0.024 21.62 0.040 20.53 0.141 19.87 0.410  27.0
54.668974 -35.490039 24.22 0.253 22.61 0.023 21.94 0.017 21.55 0.026 20.12 0.102 19.40 0.266  32.5
54.100651 -35.152346 23.78 0.172 22.61 0.021 21.70 0.062 21.52 0.031 20.03 0.110 18.96 0.177  54.9
54.742011 -35.441099 24.05 0.216 22.62 0.020 21.92 0.022 21.57 0.039 20.37 0.124 19.05 0.192  41.2
54.844280 -35.569703 24.43 0.307 22.62 0.020 21.82 0.022 21.35 0.036 19.95 0.091 19.09 0.200  30.5
54.631858 -35.409180 24.10 0.228 22.62 0.023 21.87 0.016 21.52 0.025 20.14 0.105 19.13 0.206  43.2
54.551041 -35.334361 24.19 0.246 22.62 0.017 21.82 0.021 21.50 0.024 19.68 0.075 19.61 0.322  26.3
54.589778 -35.335616 24.15 0.239 22.62 0.017 21.86 0.021 21.53 0.025 20.02 0.096 19.88 0.413  21.7
54.145434 -35.503363 23.98 0.202 22.63 0.041 21.83 0.028 21.60 0.032 20.23 0.113 19.14 0.208  40.3
54.550845 -35.440914 24.14 0.235 22.63 0.023 21.85 0.016 21.55 0.026 20.02 0.096 19.46 0.280  41.9
54.495850 -35.548920 23.53 0.136 22.64 0.026 21.93 0.023 21.73 0.030 20.19 0.109 20.91 1.060  40.8
54.495850 -35.548920 23.53 0.136 22.64 0.026 21.93 0.023 21.73 0.030 20.19 0.109 20.91 1.060  40.8
54.681978 -35.528018 24.16 0.239 22.64 0.023 22.06 0.019 21.72 0.030 20.34 0.121 19.87 0.412  43.3
54.667742 -35.485468 24.07 0.220 22.65 0.024 21.84 0.016 21.41 0.023 19.56 0.069 18.36 0.102  38.7
54.662196 -35.482259 23.68 0.155 22.65 0.024 22.13 0.020 21.88 0.035 20.69 0.159 20.00 0.462  40.1
54.660267 -35.437105 24.14 0.236 22.65 0.024 22.00 0.018 21.78 0.031 20.96 0.196 19.41 0.267  57.5
54.532716 -35.406527 23.65 0.150 22.66 0.024 22.02 0.018 21.75 0.031 20.49 0.136 19.22 0.226  29.2
54.651718 -35.489486 24.41 0.301 22.67 0.024 21.92 0.017 21.59 0.027 20.16 0.106 19.14 0.210  33.1
54.842868 -35.296542 24.27 0.266 22.67 0.020 22.04 0.023 21.63 0.044 20.59 0.147 20.04 0.482  47.3
54.667605 -35.352480 23.75 0.165 22.68 0.018 22.03 0.023 21.73 0.030 20.31 0.119 19.42 0.272  55.0
54.451179 -35.388264 24.64 0.371 22.68 0.019 22.02 0.029 21.71 0.029 20.28 0.117 19.87 0.409  46.4
54.471278 -35.455712 23.98 0.204 22.69 0.027 22.04 0.025 21.88 0.034 20.78 0.172 19.72 0.355  40.8
54.471278 -35.455712 23.98 0.204 22.69 0.027 22.04 0.025 21.88 0.034 20.78 0.172 19.72 0.355  40.8
54.440243 -35.327253 24.38 0.292 22.69 0.019 21.99 0.028 21.63 0.027 20.47 0.135 19.45 0.277  20.8
54.641630 -35.479104 23.89 0.187 22.69 0.024 22.11 0.020 21.89 0.035 20.72 0.163 19.30 0.243  27.3
54.553572 -35.546478 24.11 0.228 22.70 0.024 21.83 0.016 21.50 0.025 19.80 0.082 19.46 0.283  35.7
54.478008 -35.573431 24.19 0.247 22.70 0.027 21.88 0.023 21.46 0.024 20.00 0.095 18.92 0.170  67.4
54.605382 -35.390357 24.25 0.261 22.70 0.018 21.98 0.022 21.66 0.028 20.12 0.103 19.24 0.229  42.6
54.370970 -35.544417 23.86 0.183 22.71 0.027 22.08 0.025 21.92 0.035 20.90 0.189 19.70 0.348  46.6
54.497175 -35.393765 24.10 0.227 22.72 0.020 21.92 0.028 21.65 0.028 20.26 0.116 19.45 0.277  15.9
54.721472 -35.517047 24.20 0.247 22.73 0.021 22.13 0.025 21.82 0.044 20.45 0.132 19.75 0.369  41.1
54.590722 -35.564041 24.81 0.433 22.74 0.025 21.79 0.015 21.40 0.023 19.82 0.083 19.41 0.266  34.4
54.590722 -35.564041 24.81 0.433 22.74 0.025 21.79 0.015 21.40 0.023 19.82 0.083 19.41 0.266  34.4
54.658709 -35.557476 24.15 0.237 22.74 0.025 22.11 0.020 21.82 0.033 20.55 0.142 19.59 0.316  50.0
54.658709 -35.557476 24.15 0.237 22.74 0.025 22.11 0.020 21.82 0.033 20.55 0.142 19.59 0.316  50.0
54.539276 -35.414058 24.19 0.246 22.75 0.025 22.10 0.019 21.92 0.036 20.56 0.143 19.89 0.415  35.5
54.539276 -35.414058 24.19 0.246 22.75 0.025 22.10 0.019 21.92 0.036 20.56 0.143 19.89 0.415  35.5
54.494690 -35.591518 23.93 0.194 22.75 0.028 22.02 0.024 21.75 0.030 20.78 0.172 19.57 0.310  59.1
54.626018 -35.510872 24.58 0.352 22.75 0.025 22.02 0.018 21.66 0.028 19.86 0.085 19.04 0.189  31.9
54.356884 -35.171564 24.62 0.368 22.76 0.020 22.18 0.082 21.86 0.038 20.54 0.160 19.50 0.289  58.3
54.797298 -35.912612 23.90 0.134 22.77 0.029 22.10 0.029 21.70 0.045 20.43 0.129 19.12 0.206  36.1
54.599573 -35.370025 24.49 0.326 22.80 0.020 21.98 0.022 21.53 0.025 19.87 0.085 19.21 0.223  43.8
54.693743 -35.513390 23.87 0.183 22.81 0.026 22.28 0.023 22.07 0.041 20.86 0.181 19.37 0.258  39.2
54.598133 -35.387713 24.89 0.468 22.81 0.020 22.07 0.023 21.67 0.028 19.96 0.092 19.17 0.216  40.8
54.418732 -35.623303 23.82 0.177 22.83 0.028 22.17 0.024 21.88 0.038 21.12 0.228 19.87 0.408  36.9
54.323680 -35.342851 25.07 0.554 22.83 0.022 22.07 0.029 21.71 0.030 20.24 0.114 19.72 0.356  42.8
54.405089 -35.477312 24.14 0.236 22.84 0.029 22.20 0.026 22.06 0.040 21.03 0.211 19.50 0.289  49.1
54.582909 -35.682846 24.04 0.216 22.84 0.036 22.21 0.024 21.99 0.041 20.57 0.145 19.69 0.346  25.1
54.493119 -35.492946 24.15 0.239 22.84 0.029 21.74 0.022 21.07 0.017 19.35 0.061 18.68 0.135  80.5
54.493119 -35.492946 24.15 0.239 22.84 0.029 21.74 0.022 21.07 0.017 19.35 0.061 18.68 0.135  80.5
54.230191 -35.482579 24.69 0.387 22.84 0.043 22.03 0.030 21.61 0.032 20.06 0.100 19.22 0.224  48.8
54.394012 -35.352570 23.94 0.197 22.84 0.022 22.35 0.032 22.11 0.042 20.62 0.152 19.89 0.416  33.0
54.947798 -35.257197 23.93 0.195 22.86 0.041 22.29 0.022 22.01 0.049 20.50 0.136 19.97 0.451  47.0
54.559056 -35.562583 24.36 0.286 22.88 0.027 22.02 0.018 21.71 0.030 20.17 0.107 19.54 0.303  69.2
54.729106 -35.537670 23.83 0.177 22.88 0.024 22.31 0.027 22.06 0.051 20.39 0.126 19.63 0.329  74.0
54.549394 -35.379644 24.83 0.443 22.90 0.022 22.17 0.025 21.87 0.034 20.24 0.113 19.70 0.352  20.2
54.745227 -35.418291 24.07 0.220 22.94 0.025 22.26 0.027 22.00 0.049 21.08 0.219 19.74 0.363  53.2
54.582194 -35.833051 24.15 0.238 22.94 0.038 22.33 0.038 22.02 0.046 20.83 0.177 20.22 0.566  21.4
54.510510 -35.417636 23.82 0.176 22.94 0.028 22.20 0.021 22.07 0.041 20.76 0.167 20.46 0.703  68.6
54.510510 -35.417636 23.82 0.176 22.94 0.028 22.20 0.021 22.07 0.041 20.76 0.167 20.46 0.703  68.6
54.570567 -35.636780 23.98 0.203 22.95 0.038 22.28 0.025 21.91 0.038 20.47 0.134 19.47 0.282  44.0
54.629085 -35.410715 24.40 0.297 22.98 0.028 22.11 0.020 21.91 0.035 20.27 0.115 19.96 0.444  30.7
54.660142 -35.433996 24.58 0.352 23.01 0.029 22.18 0.021 21.78 0.031 20.10 0.101 19.48 0.286  49.8
54.732779 -35.416591 24.19 0.246 23.01 0.026 22.34 0.028 22.07 0.051 21.02 0.207 19.72 0.356  48.8
54.571113 -35.467944 24.13 0.233 23.02 0.029 22.44 0.026 22.23 0.047 20.95 0.197 20.20 0.557  57.0
54.591983 -35.420003 24.45 0.313 23.03 0.029 22.09 0.019 21.84 0.033 20.15 0.105 19.79 0.383  38.0
54.366325 -35.561433 24.24 0.258 23.04 0.032 22.37 0.029 22.11 0.042 20.98 0.203 20.09 0.499  50.5
54.571358 -35.570995 24.47 0.319 23.04 0.029 22.18 0.021 21.84 0.033 20.34 0.121 19.51 0.294  68.0
54.450452 -35.369945 24.16 0.239 23.04 0.026 22.44 0.034 22.12 0.043 20.73 0.166 19.53 0.299  64.7
54.447122 -35.305591 24.26 0.263 23.05 0.026 22.24 0.031 21.85 0.033 20.15 0.106 19.13 0.207  35.6
54.394523 -35.483295 24.50 0.328 23.05 0.032 22.22 0.027 21.85 0.033 20.19 0.110 19.24 0.228  36.8
54.784606 -35.511390 25.29 0.675 23.05 0.027 22.27 0.027 21.76 0.043 20.29 0.117 19.04 0.190  39.0
54.536901 -35.463681 24.82 0.439 23.08 0.030 22.22 0.021 21.87 0.034 20.61 0.150 19.32 0.248  46.6
54.511743 -35.490530 24.45 0.313 23.09 0.030 22.30 0.023 22.04 0.040 20.34 0.122 19.55 0.305  61.3
54.566766 -35.493410 24.34 0.283 23.09 0.030 22.21 0.021 21.95 0.037 20.58 0.146 19.68 0.344  47.6
54.520376 -35.519432 25.29 0.673 23.12 0.031 22.32 0.023 21.95 0.037 20.38 0.125 19.59 0.317  50.3
54.532181 -35.631083 24.39 0.295 23.16 0.040 22.41 0.027 22.06 0.044 21.88 0.428 20.08 0.498  51.0
54.569713 -35.562543 24.75 0.409 23.16 0.032 22.30 0.023 21.94 0.036 20.21 0.109 19.23 0.227  48.5
54.663440 -35.533669 24.75 0.412 23.28 0.035 22.39 0.025 22.01 0.039 20.57 0.145 19.82 0.392  72.7
54.592532 -35.351157 24.97 0.503 23.36 0.033 22.59 0.032 22.38 0.054 20.97 0.199 19.66 0.338  44.6
54.519507 -35.390336 24.17 0.242 23.40 0.034 22.55 0.031 22.17 0.044 20.66 0.156 20.22 0.569  38.8
54.102303 -35.407778 24.43 0.290 23.43 0.048 22.52 0.035 22.32 0.054 20.56 0.146 19.24 0.228  56.6
54.092917 -34.958710 25.01 0.530 23.80 0.041 22.99 0.058 22.72 0.062 20.60 0.181 20.10 0.504  32.6
